total_charges,monthly_charges,contract_month_to_month,contract_two_year,churn,tenure
3555.3,84.65,1.0,0.0,1,42
3864.5,65.5,0.0,0.0,0,59
874.5,79.5,1.0,0.0,1,11
4857.0,80.95,1.0,0.0,0,60
1516.05,56.15,1.0,0.0,0,27
85.8,85.8,1.0,0.0,1,1
79.1,79.1,1.0,0.0,1,1
584.8,34.4,1.0,0.0,0,17
1203.5,20.75,0.0,1.0,0,58
18.8,18.8,0.0,0.0,0,1
132.89999999999998,44.3,1.0,0.0,1,3
4812.4,90.8,1.0,0.0,0,53
896.0,25.6,1.0,0.0,0,35
5297.5,105.95,1.0,0.0,1,50
4814.4,70.8,0.0,1.0,0,68
1193.8,25.4,1.0,0.0,0,47
7072.0,108.8,1.0,0.0,0,65
348.75,69.75,1.0,0.0,1,5
4827.150000000001,94.65,1.0,0.0,1,51
4418.3,96.05,1.0,0.0,1,46
691.65,76.85,1.0,0.0,0,9
162.0,20.25,0.0,1.0,0,8
347.2,24.8,0.0,0.0,0,14
5204.25,115.65,1.0,0.0,0,45
596.8,74.6,1.0,0.0,0,8
50.15,50.15,1.0,0.0,1,1
6807.900000000001,103.15,0.0,0.0,0,66
5191.2,72.1,0.0,1.0,0,72
4657.599999999999,113.6,1.0,0.0,1,41
577.3000000000001,25.1,0.0,1.0,0,23
2288.1000000000004,78.9,1.0,0.0,1,29
320.6,80.15,1.0,0.0,0,4
152.39999999999998,25.4,0.0,1.0,0,6
7061.8,105.4,0.0,0.0,0,67
320.25,45.75,1.0,0.0,0,7
1369.2,24.45,0.0,0.0,0,56
1800.0,25.0,0.0,1.0,0,72
6138.0,85.25,0.0,1.0,0,72
450.8,19.6,0.0,1.0,0,23
1755.25,50.15,1.0,0.0,0,35
1904.85,70.55,1.0,0.0,0,27
1561.3,60.05,1.0,0.0,1,26
316.79999999999995,26.4,0.0,0.0,0,12
806.0,20.15,0.0,1.0,0,40
411.95,58.85,1.0,0.0,0,7
6828.5,97.55,1.0,0.0,0,70
1179.0,19.65,0.0,1.0,0,60
984.75,25.25,0.0,0.0,0,39
8240.4,114.45,0.0,1.0,0,72
34.7,34.7,1.0,0.0,1,1
3817.8,70.7,0.0,0.0,0,54
255.89999999999998,85.3,1.0,0.0,1,3
4759.65,75.55,0.0,1.0,0,63
6020.8,84.8,0.0,1.0,0,71
867.3,20.65,0.0,0.0,0,42
961.15,20.45,0.0,1.0,0,47
6761.7,102.45,0.0,0.0,1,66
2192.4,104.4,1.0,0.0,1,21
392.15,35.65,1.0,0.0,0,11
99.75,99.75,1.0,0.0,1,1
4974.75,90.45,1.0,0.0,0,55
6737.85,97.65,0.0,1.0,0,69
221.54999999999998,73.85,1.0,0.0,0,3
297.6,74.4,1.0,0.0,1,4
2073.0,69.1,0.0,1.0,0,30
413.75,82.75,1.0,0.0,0,5
1732.3999999999999,24.4,0.0,1.0,0,71
1602.25,55.25,0.0,0.0,0,29
3190.2000000000003,61.35,1.0,0.0,0,52
5219.0,76.75,0.0,0.0,0,68
892.4,19.4,0.0,1.0,0,46
438.0,54.75,1.0,0.0,0,8
1418.3999999999999,19.7,0.0,1.0,0,72
338.29999999999995,19.9,0.0,0.0,0,17
323.85,107.95,1.0,0.0,0,3
167.6,83.8,1.0,0.0,0,2
668.25,74.25,1.0,0.0,1,9
2876.4,56.4,0.0,0.0,0,51
120.60000000000001,20.1,0.0,1.0,0,6
284.70000000000005,94.9,1.0,0.0,0,3
1601.4,94.2,1.0,0.0,0,17
1497.0,49.9,1.0,0.0,0,30
2202.5499999999997,71.05,1.0,0.0,0,31
3674.2500000000005,81.65,0.0,1.0,0,45
5724.8,89.45,0.0,0.0,0,64
59.85,59.85,1.0,0.0,1,1
69.6,69.6,1.0,0.0,1,1
6039.0,99.0,0.0,0.0,0,61
19.05,19.05,1.0,0.0,0,1
408.59999999999997,45.4,1.0,0.0,1,9
8240.4,114.45,0.0,1.0,0,72
19.5,19.5,1.0,0.0,1,1
309.75,44.25,1.0,0.0,0,7
5976.3,90.55,0.0,0.0,0,66
69.9,69.9,1.0,0.0,1,1
816.0,20.4,1.0,0.0,0,40
1142.4,71.4,1.0,0.0,0,16
174.3,87.15,1.0,0.0,1,2
1664.95,24.85,0.0,1.0,0,67
4282.45,104.45,0.0,0.0,0,41
1108.8,19.8,0.0,1.0,0,56
8384.4,116.45,0.0,1.0,0,72
254.25,84.75,1.0,0.0,1,3
1082.7,20.05,0.0,1.0,0,54
5759.0,110.75,1.0,0.0,0,52
4485.0,89.7,0.0,1.0,0,50
1259.3,89.95,1.0,0.0,1,14
1314.9,48.7,0.0,0.0,0,27
6955.2,96.6,0.0,1.0,0,72
4606.599999999999,74.3,0.0,0.0,0,62
651.5999999999999,54.3,1.0,0.0,0,12
3293.3999999999996,74.85,0.0,0.0,0,44
4317.3,79.95,0.0,1.0,0,54
1363.4,20.05,0.0,1.0,0,68
388.0,19.4,1.0,0.0,0,20
2745.0,54.9,0.0,0.0,0,50
1418.1,24.45,0.0,1.0,0,58
3137.75,89.65,1.0,0.0,0,35
90.8,45.4,1.0,0.0,0,2
4769.1,75.7,0.0,1.0,0,63
6417.700000000001,110.65,0.0,0.0,0,58
554.85,20.55,0.0,0.0,0,27
8175.650000000001,115.15,0.0,1.0,0,71
3688.6499999999996,58.55,0.0,0.0,0,63
6620.75,93.25,1.0,0.0,0,71
4641.2,113.2,1.0,0.0,1,41
1176.5,90.5,1.0,0.0,1,13
158.0,79.0,1.0,0.0,1,2
1315.8000000000002,19.35,0.0,1.0,0,68
48.75,48.75,1.0,0.0,0,1
7088.25,109.05,0.0,1.0,0,65
1800.0,25.0,0.0,1.0,0,72
1537.2,54.9,1.0,0.0,0,28
1782.0,24.75,0.0,1.0,0,72
182.3,91.15,1.0,0.0,0,2
362.7,20.15,0.0,0.0,1,18
6261.0,104.35,0.0,0.0,0,60
1717.3,66.05,1.0,0.0,0,26
71.65,71.65,1.0,0.0,1,1
81.4,20.35,1.0,0.0,1,4
6269.6,92.2,0.0,1.0,0,68
3201.5,84.25,1.0,0.0,1,38
4418.400000000001,105.2,0.0,0.0,0,42
1117.2,19.6,0.0,1.0,0,57
1641.6,30.4,1.0,0.0,0,54
937.1999999999999,78.1,1.0,0.0,1,12
2706.0,61.5,0.0,0.0,0,44
2914.8,69.4,1.0,0.0,0,42
1782.0,24.75,0.0,1.0,0,72
6464.55,91.05,0.0,1.0,0,71
1703.3500000000001,89.65,1.0,0.0,1,19
1693.95,73.65,1.0,0.0,0,23
582.0,19.4,0.0,1.0,0,30
917.0,26.2,0.0,0.0,0,35
987.0,98.7,1.0,0.0,1,10
43.85,43.85,1.0,0.0,0,1
1533.4,69.7,1.0,0.0,0,22
269.84999999999997,38.55,0.0,1.0,0,7
1911.6000000000001,53.1,0.0,1.0,0,36
702.0999999999999,20.65,1.0,0.0,0,34
4640.400000000001,64.45,0.0,1.0,0,72
903.6,25.1,0.0,1.0,0,36
76.35,76.35,1.0,0.0,1,1
1820.45,79.15,1.0,0.0,1,23
2720.0,85.0,1.0,0.0,1,32
6755.650000000001,95.15,0.0,0.0,0,71
1825.05,79.35,1.0,0.0,0,23
1643.0500000000002,96.65,0.0,0.0,0,17
75.5,75.5,1.0,0.0,0,1
236.39999999999998,19.7,0.0,1.0,0,12
1476.0,20.5,0.0,1.0,0,72
19.2,19.2,1.0,0.0,0,1
7081.2,98.35,0.0,1.0,0,72
4461.0,74.35,1.0,0.0,0,60
3132.35,51.35,0.0,1.0,0,61
273.9,45.65,1.0,0.0,0,6
2729.6,85.3,1.0,0.0,1,32
2683.0499999999997,86.55,1.0,0.0,1,31
1403.1499999999999,73.85,1.0,0.0,1,19
1461.6000000000001,20.3,0.0,1.0,0,72
1734.4,54.2,1.0,0.0,0,32
5892.25,90.65,1.0,0.0,0,65
2290.5,50.9,1.0,0.0,0,45
1052.1000000000001,25.05,0.0,0.0,0,42
598.8,74.85,1.0,0.0,0,8
656.0,20.5,0.0,1.0,0,32
1398.1,63.55,1.0,0.0,0,22
2556.4500000000003,44.85,1.0,0.0,1,57
47.95,47.95,1.0,0.0,0,1
45.1,45.1,1.0,0.0,1,1
45.0,45.0,1.0,0.0,0,1
2304.0,96.0,1.0,0.0,1,24
20.05,20.05,1.0,0.0,1,1
4862.7,90.05,1.0,0.0,0,54
101.2,25.3,0.0,1.0,0,4
7062.25,108.65,0.0,1.0,1,65
1360.8,24.3,0.0,0.0,0,56
3417.75,75.95,1.0,0.0,0,45
1398.7,19.7,0.0,1.0,0,71
3917.6000000000004,66.4,0.0,0.0,0,59
2466.75,35.75,0.0,0.0,0,69
357.2,18.8,0.0,0.0,0,19
1067.0,19.4,0.0,1.0,0,55
733.4,19.3,0.0,0.0,0,38
455.5,45.55,1.0,0.0,1,10
3170.15,67.45,1.0,0.0,0,47
70.2,35.1,1.0,0.0,1,2
46.2,46.2,1.0,0.0,1,1
45.15,45.15,1.0,0.0,1,1
43.3,43.3,1.0,0.0,1,1
924.6,20.1,0.0,1.0,0,46
2171.7,57.15,1.0,0.0,1,38
3828.5,58.9,0.0,1.0,0,65
1390.8,73.2,1.0,0.0,1,19
4438.2,85.35,1.0,0.0,1,52
1380.95,19.45,0.0,1.0,0,71
45.95,45.95,1.0,0.0,1,1
2626.0,50.5,1.0,0.0,0,52
150.60000000000002,25.1,0.0,0.0,0,6
1578.2,60.7,0.0,0.0,0,26
4752.0,99.0,0.0,0.0,0,48
6681.6,104.4,0.0,0.0,0,64
251.25,83.75,1.0,0.0,1,3
44.05,44.05,1.0,0.0,0,1
1735.2,24.1,0.0,1.0,0,72
45.55,45.55,1.0,0.0,0,1
4783.8,93.8,1.0,0.0,0,51
807.6999999999999,19.7,0.0,1.0,0,41
5086.8,70.65,0.0,1.0,0,72
3717.35,86.45,0.0,1.0,0,43
8215.199999999999,114.1,0.0,1.0,0,72
4474.400000000001,95.2,0.0,0.0,0,47
6375.599999999999,88.55,0.0,1.0,0,72
62.25,20.75,1.0,0.0,0,3
70.05,70.05,1.0,0.0,1,1
172.0,86.0,1.0,0.0,1,2
1160.8999999999999,44.65,1.0,0.0,0,26
1745.8000000000002,60.2,1.0,0.0,0,29
3517.5,100.5,1.0,0.0,1,35
1497.15,55.45,0.0,0.0,0,27
1687.1999999999998,70.3,1.0,0.0,0,24
4046.7999999999997,60.4,0.0,1.0,0,67
1162.4,72.65,1.0,0.0,1,16
1283.3999999999999,55.8,0.0,0.0,0,23
435.40000000000003,31.1,1.0,0.0,0,14
21.0,21.0,1.0,0.0,1,1
45.1,45.1,1.0,0.0,1,1
203.8,50.95,1.0,0.0,0,4
1105.6,69.1,1.0,0.0,0,16
2021.7,43.95,1.0,0.0,0,46
5882.0,86.5,0.0,1.0,0,68
2658.1,69.95,1.0,0.0,0,38
1512.0,50.4,1.0,0.0,1,30
394.75,78.95,1.0,0.0,1,5
1546.15,90.95,1.0,0.0,0,17
79.6,19.9,0.0,1.0,0,4
241.79999999999998,20.15,0.0,0.0,0,12
6523.2,90.6,0.0,1.0,0,72
276.0,92.0,1.0,0.0,0,3
5289.2,94.45,1.0,0.0,1,56
1018.85,24.85,0.0,0.0,0,41
1440.0,36.0,0.0,0.0,0,40
549.5,78.5,1.0,0.0,0,7
1376.55,19.95,0.0,1.0,0,69
144.54999999999998,20.65,0.0,0.0,0,7
152.5,30.5,1.0,0.0,0,5
7639.2,106.1,0.0,1.0,0,72
902.0,20.5,0.0,0.0,0,44
6207.5,95.5,0.0,0.0,0,65
193.79999999999998,64.6,1.0,0.0,0,3
1226.4,51.1,1.0,0.0,0,24
3731.2,84.8,1.0,0.0,1,44
6415.2,89.1,0.0,1.0,0,72
1318.8000000000002,54.95,1.0,0.0,0,24
50.9,50.9,1.0,0.0,1,1
449.9,20.45,1.0,0.0,0,22
6016.5,85.95,0.0,1.0,0,70
1508.75,60.35,1.0,0.0,0,25
732.6,19.8,0.0,1.0,0,37
1877.6999999999998,85.35,1.0,0.0,0,22
4253.9,72.1,0.0,1.0,0,59
4890.2,99.8,1.0,0.0,1,49
5045.45,107.35,1.0,0.0,1,47
606.0500000000001,19.55,1.0,0.0,1,31
81.05,81.05,1.0,0.0,0,1
61.5,20.5,1.0,0.0,0,3
5925.4,111.8,0.0,0.0,0,53
20.2,20.2,1.0,0.0,0,1
394.0,19.7,0.0,0.0,0,20
237.29999999999998,79.1,1.0,0.0,1,3
1012.35,19.85,0.0,0.0,0,51
3085.5,60.5,0.0,0.0,0,51
254.15,19.55,0.0,1.0,0,13
20.9,20.9,1.0,0.0,0,1
21.05,21.05,1.0,0.0,0,1
4504.5,71.5,0.0,0.0,0,63
163.95,54.65,1.0,0.0,0,3
883.1999999999999,19.2,0.0,1.0,0,46
49.8,49.8,1.0,0.0,0,1
204.0,25.5,1.0,0.0,1,8
1455.5,20.5,0.0,1.0,0,71
4972.0,90.4,1.0,0.0,0,55
6317.5,90.25,0.0,0.0,0,70
161.5,80.75,1.0,0.0,1,2
7008.2,104.6,0.0,1.0,0,67
5970.25,91.85,1.0,0.0,1,65
702.8000000000001,50.2,1.0,0.0,0,14
1910.0,95.5,1.0,0.0,0,20
75.35,75.35,1.0,0.0,1,1
75.45,75.45,1.0,0.0,1,1
4674.6,95.4,1.0,0.0,0,49
7293.599999999999,101.3,0.0,1.0,0,72
2442.6,53.1,1.0,0.0,0,46
2036.3999999999999,84.85,1.0,0.0,0,24
171.25,34.25,1.0,0.0,0,5
2923.7999999999997,88.6,1.0,0.0,0,33
2526.2999999999997,60.15,0.0,0.0,0,42
2298.85,99.95,0.0,0.0,0,23
565.6,70.7,1.0,0.0,0,8
3616.7999999999997,54.8,0.0,0.0,0,66
1189.1999999999998,49.55,1.0,0.0,1,24
1315.1999999999998,54.8,1.0,0.0,0,24
5423.4,78.6,0.0,0.0,1,69
5315.9,100.3,0.0,0.0,0,53
3216.0,53.6,0.0,1.0,0,60
567.6999999999999,81.1,1.0,0.0,1,7
387.0,19.35,0.0,0.0,0,20
1968.8,85.6,1.0,0.0,0,23
5817.599999999999,80.8,0.0,1.0,0,72
824.45,74.95,1.0,0.0,1,11
411.6,19.6,0.0,1.0,0,21
93.55,93.55,1.0,0.0,1,1
2811.7000000000003,90.7,1.0,0.0,0,31
3975.75,69.75,0.0,1.0,0,57
900.0,20.0,0.0,1.0,0,45
952.5,95.25,1.0,0.0,0,10
5921.799999999999,102.1,1.0,0.0,1,58
279.3,19.95,1.0,0.0,0,14
2182.95,80.85,0.0,0.0,0,27
1272.6000000000001,90.9,1.0,0.0,1,14
350.4,29.2,1.0,0.0,1,12
6437.7,93.3,0.0,1.0,0,69
2228.75,89.15,1.0,0.0,1,25
6313.299999999999,108.85,0.0,0.0,1,58
1622.25,46.35,0.0,1.0,0,35
1356.0,84.75,1.0,0.0,1,16
3543.75,78.75,0.0,0.0,0,45
1420.35,83.55,1.0,0.0,0,17
45.7,45.7,1.0,0.0,1,1
431.20000000000005,19.6,0.0,0.0,0,22
69.95,69.95,1.0,0.0,1,1
4545.95,67.85,0.0,1.0,0,67
7078.55,105.65,0.0,1.0,0,67
89.2,44.6,1.0,0.0,1,2
1723.8500000000001,74.95,1.0,0.0,1,23
679.5,75.5,1.0,0.0,0,9
100.75,20.15,1.0,0.0,0,5
2440.8,45.2,0.0,1.0,0,54
5429.25,95.25,0.0,1.0,1,57
2156.3999999999996,89.85,1.0,0.0,1,24
4922.05,100.45,0.0,0.0,1,49
235.75,47.15,1.0,0.0,1,5
160.4,80.2,1.0,0.0,1,2
348.4,87.1,1.0,0.0,1,4
5547.5,79.25,0.0,1.0,0,70
379.5,75.9,1.0,0.0,1,5
4542.1,85.7,1.0,0.0,0,53
4641.25,98.75,1.0,0.0,1,47
623.1,20.1,0.0,0.0,0,31
803.4,61.8,1.0,0.0,0,13
1397.2,49.9,1.0,0.0,0,28
864.5,86.45,1.0,0.0,1,10
775.1999999999999,20.4,0.0,1.0,0,38
45.3,45.3,1.0,0.0,1,1
6974.7,104.1,0.0,0.0,1,67
3920.8,75.4,0.0,0.0,0,52
6705.3,108.15,0.0,1.0,0,62
1380.0,86.25,1.0,0.0,0,16
405.0,81.0,1.0,0.0,1,5
1148.4,95.7,0.0,0.0,0,12
8413.199999999999,116.85,0.0,1.0,0,72
7508.25,105.75,0.0,0.0,0,71
483.59999999999997,20.15,0.0,0.0,0,24
294.0,19.6,0.0,1.0,0,15
6070.2,90.6,0.0,0.0,1,67
121.9,60.95,1.0,0.0,0,2
125.25,25.05,1.0,0.0,0,5
1322.25,88.15,1.0,0.0,1,15
20.2,20.2,1.0,0.0,1,1
2472.2999999999997,60.3,0.0,0.0,0,41
2749.85,63.95,1.0,0.0,0,43
74.3,74.3,1.0,0.0,0,1
70.6,70.6,1.0,0.0,0,1
2360.7999999999997,90.8,1.0,0.0,1,26
1745.6999999999998,79.35,1.0,0.0,1,22
6429.05,90.55,0.0,1.0,0,71
136.15,19.45,0.0,1.0,0,7
1804.6000000000001,64.45,1.0,0.0,0,28
1114.4,69.65,1.0,0.0,0,16
136.5,19.5,0.0,0.0,0,7
7624.5,110.5,0.0,1.0,0,69
24.7,24.7,1.0,0.0,0,1
232.20000000000002,77.4,1.0,0.0,0,3
2032.8,96.8,1.0,0.0,1,21
5892.6,85.4,1.0,0.0,0,69
3379.6,47.6,0.0,1.0,0,71
1338.6,19.4,0.0,1.0,0,69
4984.799999999999,103.85,1.0,0.0,0,48
3917.45,83.35,1.0,0.0,1,47
98.8,49.4,1.0,0.0,1,2
4880.25,108.45,1.0,0.0,0,45
4131.0,81.0,1.0,0.0,0,51
1742.4,79.2,1.0,0.0,1,22
6238.8,86.65,0.0,1.0,0,72
3439.15,92.95,1.0,0.0,0,37
6414.849999999999,90.35,0.0,1.0,0,71
340.90000000000003,48.7,1.0,0.0,1,7
1659.8999999999999,25.15,0.0,1.0,0,66
3896.4,76.4,0.0,0.0,0,51
586.5,19.55,0.0,0.0,0,30
2901.8999999999996,85.35,1.0,0.0,0,34
1587.2,24.8,0.0,1.0,0,64
6704.75,103.15,0.0,0.0,0,65
4735.25,100.75,1.0,0.0,0,47
95.6,95.6,1.0,0.0,1,1
2927.75,59.75,1.0,0.0,1,49
6304.7,94.1,0.0,1.0,0,67
754.6500000000001,19.35,0.0,0.0,0,39
278.59999999999997,19.9,1.0,0.0,0,14
4650.45,108.15,1.0,0.0,1,43
5658.8,101.05,1.0,0.0,0,56
827.4,59.1,0.0,0.0,0,14
71.35,71.35,1.0,0.0,1,1
893.6,55.85,0.0,0.0,0,16
7423.5,106.05,1.0,0.0,0,70
6055.2,84.1,0.0,1.0,0,72
1731.8999999999999,75.3,1.0,0.0,0,23
518.6999999999999,24.7,1.0,0.0,0,21
20.15,20.15,1.0,0.0,1,1
69.75,69.75,1.0,0.0,1,1
2982.4,93.2,1.0,0.0,1,32
1374.4499999999998,80.85,1.0,0.0,1,17
134.6,33.65,1.0,0.0,1,4
2008.8,55.8,0.0,0.0,0,36
1985.0000000000002,39.7,0.0,1.0,0,50
1416.0,29.5,1.0,0.0,0,48
1007.4999999999999,20.15,0.0,1.0,0,50
5727.599999999999,79.55,0.0,1.0,0,72
248.0,24.8,1.0,0.0,0,10
353.7,19.65,1.0,0.0,0,18
79.95,79.95,1.0,0.0,1,1
19.3,19.3,1.0,0.0,1,1
846.4499999999999,94.05,1.0,0.0,0,9
181.5,90.75,1.0,0.0,0,2
3154.0,78.85,1.0,0.0,0,40
6865.5,99.5,0.0,0.0,0,69
3670.4,99.2,0.0,0.0,1,37
1449.8999999999999,80.55,1.0,0.0,0,18
772.2,70.2,1.0,0.0,0,11
681.6,85.2,1.0,0.0,1,8
225.75,75.25,1.0,0.0,1,3
3269.75,59.45,0.0,0.0,0,55
3080.5499999999997,93.35,1.0,0.0,0,33
2067.7000000000003,44.95,1.0,0.0,0,46
887.4000000000001,26.1,0.0,1.0,0,34
60.599999999999994,20.2,1.0,0.0,0,3
637.5,21.25,0.0,1.0,0,30
1960.2,59.4,0.0,0.0,0,33
4275.0,95.0,0.0,0.0,0,45
2476.0,61.9,1.0,0.0,0,40
8424.15,118.65,0.0,1.0,0,71
54.35,54.35,1.0,0.0,1,1
4640.400000000001,64.45,0.0,1.0,0,72
1763.3000000000002,80.15,1.0,0.0,0,22
929.1999999999999,20.2,0.0,0.0,0,46
1155.0,21.0,0.0,1.0,0,55
20.45,20.45,1.0,0.0,0,1
910.1999999999999,75.85,0.0,0.0,0,12
2493.9500000000003,80.45,1.0,0.0,0,31
124.75,24.95,1.0,0.0,1,5
5058.5,75.5,0.0,1.0,0,67
44.45,44.45,1.0,0.0,0,1
1694.0,42.35,0.0,0.0,1,40
3056.5499999999997,74.55,1.0,0.0,0,41
75.3,75.3,1.0,0.0,1,1
4834.8,94.8,0.0,0.0,1,51
2022.3,48.15,0.0,1.0,0,42
451.95,19.65,0.0,0.0,0,23
70.55,70.55,1.0,0.0,1,1
20.15,20.15,1.0,0.0,0,1
5969.599999999999,106.6,1.0,0.0,0,56
1365.0,91.0,1.0,0.0,0,15
304.79999999999995,25.4,0.0,1.0,0,12
3777.3,69.95,0.0,1.0,0,54
467.94999999999993,66.85,1.0,0.0,0,7
2842.9500000000003,86.15,1.0,0.0,1,33
322.4,20.15,1.0,0.0,0,16
1361.85,64.85,0.0,0.0,0,21
2245.5,74.85,0.0,1.0,0,30
151.5,50.5,1.0,0.0,0,3
801.9000000000001,72.9,1.0,0.0,0,11
7133.099999999999,115.05,0.0,0.0,0,62
342.0,19.0,1.0,0.0,0,18
117.30000000000001,19.55,1.0,0.0,0,6
4650.599999999999,101.1,0.0,0.0,0,46
1766.1,84.1,1.0,0.0,0,21
1642.1999999999998,24.15,0.0,1.0,0,68
50.1,50.1,1.0,0.0,0,1
1864.9999999999998,74.6,1.0,0.0,0,25
474.0,19.75,0.0,1.0,0,24
2550.0,85.0,1.0,0.0,1,30
161.1,80.55,1.0,0.0,1,2
5446.8,106.8,0.0,0.0,0,51
4816.5,84.5,0.0,1.0,0,57
375.75,25.05,0.0,1.0,0,15
6026.400000000001,83.7,0.0,1.0,0,72
151.6,75.8,1.0,0.0,1,2
2704.7999999999997,96.6,1.0,0.0,0,28
2856.5,98.5,1.0,0.0,1,29
7077.0,101.1,0.0,1.0,0,70
262.59999999999997,20.2,0.0,0.0,0,13
5548.95,94.05,0.0,0.0,0,59
1238.25,95.25,1.0,0.0,1,13
520.8000000000001,74.4,1.0,0.0,1,7
5022.0,81.0,0.0,1.0,0,62
1265.25,60.25,0.0,0.0,0,21
121.7,60.85,1.0,0.0,0,2
43.95,43.95,1.0,0.0,0,1
344.2,86.05,1.0,0.0,0,4
384.75,20.25,0.0,0.0,0,19
2554.5,85.15,1.0,0.0,1,30
1299.8,19.4,0.0,1.0,0,67
7390.8,102.65,0.0,1.0,0,72
1054.6999999999998,19.9,0.0,1.0,0,53
97.75,19.55,0.0,0.0,0,5
6780.5,95.5,0.0,1.0,0,71
4207.5,84.15,0.0,0.0,0,50
5779.2,103.2,0.0,1.0,0,56
100.4,50.2,1.0,0.0,0,2
177.1,88.55,1.0,0.0,1,2
1314.0,54.75,1.0,0.0,1,24
917.6999999999999,19.95,0.0,1.0,0,46
8253.75,116.25,0.0,1.0,0,71
904.8,31.2,1.0,0.0,0,29
1687.05,24.45,0.0,1.0,0,69
5978.2,84.2,0.0,1.0,0,71
91.3,91.3,1.0,0.0,1,1
4796.400000000001,85.65,0.0,1.0,0,56
1187.2,21.2,0.0,0.0,0,56
79.5,79.5,1.0,0.0,1,1
715.4,25.55,0.0,0.0,0,28
383.8,20.2,1.0,0.0,0,19
4214.1,63.85,1.0,0.0,0,66
1053.15,61.95,0.0,0.0,0,17
1339.0,25.75,0.0,1.0,0,52
1105.8,58.2,0.0,0.0,0,19
3090.6,85.85,0.0,0.0,0,36
490.69999999999993,70.1,1.0,0.0,1,7
7552.8,104.9,0.0,0.0,0,72
7457.099999999999,111.3,0.0,0.0,1,67
3394.8999999999996,99.85,0.0,0.0,0,34
5429.25,95.25,1.0,0.0,1,57
603.75,86.25,1.0,0.0,1,7
100.8,100.8,1.0,0.0,1,1
156.4,19.55,1.0,0.0,0,8
7176.0,104.0,0.0,1.0,0,69
5220.0,104.4,0.0,0.0,0,50
195.0,19.5,0.0,0.0,0,10
303.0,25.25,0.0,1.0,0,12
1208.2,86.3,1.0,0.0,1,14
3489.5,49.85,0.0,1.0,0,70
6972.8,108.95,1.0,0.0,0,64
5933.400000000001,89.9,0.0,1.0,0,66
5822.0,82.0,0.0,1.0,0,71
1799.0,89.95,1.0,0.0,0,20
5713.2,79.35,0.0,1.0,0,72
4547.55,64.05,0.0,1.0,0,71
3843.7000000000003,101.15,1.0,0.0,0,38
2518.6,89.95,1.0,0.0,1,28
1299.65,76.45,1.0,0.0,1,17
1290.3,39.1,0.0,0.0,0,33
795.8000000000001,34.6,0.0,1.0,0,23
1133.9,19.55,0.0,0.0,0,58
7311.5,104.45,0.0,1.0,0,70
282.0,70.5,1.0,0.0,0,4
915.7500000000001,20.35,0.0,1.0,0,45
700.0,70.0,1.0,0.0,1,10
700.1999999999999,19.45,0.0,1.0,0,36
3774.6000000000004,69.9,1.0,0.0,0,54
1373.1000000000001,59.7,0.0,1.0,0,23
3212.35,78.35,0.0,0.0,0,41
357.25,71.45,1.0,0.0,0,5
1237.95,45.85,0.0,0.0,0,27
95.85,95.85,1.0,0.0,0,1
2391.9,35.7,0.0,1.0,0,67
6447.599999999999,89.55,0.0,1.0,0,72
1397.2,24.95,0.0,1.0,0,56
1093.4,24.85,0.0,0.0,0,44
6652.8,100.8,1.0,0.0,0,66
2189.6000000000004,64.4,0.0,0.0,1,34
7269.15,105.35,0.0,1.0,0,69
102.45,102.45,1.0,0.0,1,1
786.0,19.65,0.0,1.0,0,40
1633.5,54.45,1.0,0.0,0,30
775.5,70.5,1.0,0.0,0,11
301.5,20.1,0.0,0.0,0,15
762.8499999999999,69.35,1.0,0.0,0,11
1267.2,19.8,0.0,0.0,0,64
5356.8,74.4,0.0,1.0,0,72
6699.599999999999,93.05,0.0,1.0,0,72
51.2,51.2,1.0,0.0,0,1
983.9999999999999,65.6,0.0,0.0,0,15
4833.0,80.55,0.0,0.0,0,60
2951.2000000000003,52.7,0.0,0.0,0,56
166.8,20.85,0.0,1.0,0,8
240.29999999999998,80.1,1.0,0.0,1,3
2555.35,52.15,1.0,0.0,0,49
160.4,80.2,1.0,0.0,1,2
588.9000000000001,98.15,1.0,0.0,1,6
8046.5,114.95,0.0,1.0,0,70
1355.4,112.95,1.0,0.0,1,12
5431.400000000001,104.45,0.0,0.0,0,52
8182.8,113.65,0.0,1.0,0,72
824.0,20.6,0.0,1.0,0,40
70.9,70.9,1.0,0.0,1,1
260.54999999999995,86.85,1.0,0.0,1,3
3662.0,91.55,1.0,0.0,0,40
49.85,49.85,1.0,0.0,0,1
594.0,19.8,0.0,0.0,0,30
2296.5499999999997,99.85,1.0,0.0,1,23
74.5,74.5,1.0,0.0,1,1
4582.6,104.15,1.0,0.0,0,44
7094.75,109.15,1.0,0.0,1,65
337.40000000000003,48.2,1.0,0.0,0,7
1807.2,25.1,0.0,1.0,0,72
801.2,100.15,1.0,0.0,0,8
1043.2,65.2,1.0,0.0,1,16
6567.0,99.5,1.0,0.0,1,66
71.55,71.55,1.0,0.0,1,1
167.7,55.9,1.0,0.0,0,3
4976.700000000001,93.9,1.0,0.0,1,53
515.2,64.4,1.0,0.0,0,8
7479.6,108.4,0.0,1.0,1,69
426.5,85.3,1.0,0.0,0,5
7736.400000000001,107.45,0.0,1.0,0,72
633.75,48.75,1.0,0.0,1,13
342.6,85.65,1.0,0.0,1,4
4930.2,91.3,0.0,1.0,0,54
6188.400000000001,85.95,0.0,1.0,0,72
1280.4,106.7,1.0,0.0,1,12
