total_charges,monthly_charges,contract_month_to_month,contract_two_year,churn,tenure
853.1,44.9,1.0,0.0,0,19
245.2,61.3,1.0,0.0,0,4
39.8,19.9,1.0,0.0,0,2
188.0,94.0,1.0,0.0,1,2
904.5,100.5,1.0,0.0,1,9
1825.05,79.35,1.0,0.0,0,23
2021.7,43.95,1.0,0.0,0,46
3549.0,101.4,1.0,0.0,1,35
5225.799999999999,98.6,0.0,0.0,0,53
257.1,85.7,1.0,0.0,0,3
5958.2,96.1,0.0,0.0,0,62
931.0,19.0,0.0,0.0,0,49
1033.85,35.65,1.0,0.0,0,29
820.0,20.0,0.0,1.0,0,41
218.8,54.7,1.0,0.0,0,4
2337.0,77.9,1.0,0.0,0,30
373.25,74.65,1.0,0.0,0,5
4310.2,93.7,1.0,0.0,1,46
5929.0,84.7,0.0,1.0,0,70
698.6,99.8,1.0,0.0,1,7
3487.5,69.75,1.0,0.0,0,50
208.6,29.8,1.0,0.0,0,7
80.3,80.3,1.0,0.0,1,1
4204.2,80.85,0.0,0.0,0,52
25.3,25.3,1.0,0.0,1,1
826.8,103.35,1.0,0.0,1,8
651.5999999999999,54.3,1.0,0.0,0,12
1355.0,54.2,0.0,0.0,0,25
2859.4,98.6,1.0,0.0,1,29
5321.25,96.75,1.0,0.0,1,55
98.8,49.4,1.0,0.0,1,2
1177.1999999999998,98.1,1.0,0.0,1,12
1356.6,19.95,0.0,1.0,0,68
2812.6,68.6,0.0,0.0,0,41
526.0500000000001,75.15,1.0,0.0,1,7
4176.900000000001,99.45,1.0,0.0,1,42
50.8,50.8,1.0,0.0,1,1
588.9000000000001,98.15,1.0,0.0,1,6
409.7000000000001,24.1,1.0,0.0,1,17
191.3,95.65,1.0,0.0,1,2
24.6,24.6,1.0,0.0,1,1
4676.099999999999,70.85,0.0,0.0,0,66
3170.15,67.45,1.0,0.0,0,47
4143.45,60.05,0.0,1.0,0,69
240.9,80.3,1.0,0.0,1,3
1632.0,24.0,0.0,1.0,0,68
879.0,58.6,1.0,0.0,1,15
3474.0,96.5,1.0,0.0,1,36
1213.3,55.15,0.0,0.0,1,22
4220.0,84.4,1.0,0.0,1,50
317.70000000000005,105.9,1.0,0.0,1,3
4044.35,86.05,1.0,0.0,0,47
40.7,20.35,1.0,0.0,0,2
346.8,43.35,1.0,0.0,0,8
181.35,20.15,0.0,0.0,0,9
670.9499999999999,74.55,1.0,0.0,1,9
25.75,25.75,1.0,0.0,0,1
20.0,20.0,1.0,0.0,0,1
2434.05,90.15,1.0,0.0,0,27
45.6,45.6,1.0,0.0,1,1
2189.6000000000004,64.4,0.0,0.0,1,34
1580.25,105.35,1.0,0.0,0,15
2319.3,85.9,0.0,0.0,0,27
482.5,96.5,1.0,0.0,1,5
759.5,54.25,0.0,0.0,0,14
7785.400000000001,116.2,0.0,1.0,1,67
1398.1,63.55,1.0,0.0,0,22
2973.3,87.45,1.0,0.0,1,34
2627.4,45.3,1.0,0.0,1,58
71.0,71.0,1.0,0.0,1,1
355.8,88.95,1.0,0.0,1,4
3980.0,79.6,0.0,1.0,0,50
8082.0,112.25,0.0,1.0,0,72
720.3000000000001,51.45,0.0,0.0,0,14
209.0,20.9,1.0,0.0,0,10
5095.0,101.9,0.0,0.0,0,50
296.1,98.7,1.0,0.0,1,3
650.0,81.25,1.0,0.0,1,8
3726.45,95.55,0.0,0.0,1,39
4145.099999999999,101.1,0.0,0.0,0,41
6714.0,93.25,0.0,1.0,0,72
484.55,44.05,1.0,0.0,1,11
3708.3,78.9,0.0,0.0,0,47
2431.9500000000003,78.45,1.0,0.0,1,31
1775.0,25.0,0.0,1.0,0,71
156.0,19.5,0.0,1.0,0,8
2821.5,62.7,0.0,0.0,1,45
3402.0,85.05,0.0,0.0,0,40
1800.0,25.0,0.0,1.0,0,72
2068.9,60.85,1.0,0.0,0,34
46.3,46.3,1.0,0.0,1,1
5459.900000000001,76.9,0.0,1.0,0,71
7430.5,106.15,0.0,0.0,0,70
3223.0,58.6,0.0,1.0,0,55
50.5,50.5,1.0,0.0,1,1
4302.0,59.75,0.0,1.0,0,72
7543.8,114.3,0.0,0.0,0,66
721.5,19.5,1.0,0.0,0,37
480.5,96.1,1.0,0.0,1,5
6148.8,109.8,0.0,0.0,0,56
40.0,20.0,1.0,0.0,0,2
720.6500000000001,24.85,0.0,0.0,0,29
3814.35,64.65,1.0,0.0,0,59
1466.3,23.65,0.0,1.0,0,62
158.0,19.75,0.0,0.0,1,8
526.0500000000001,75.15,1.0,0.0,0,7
342.6,85.65,1.0,0.0,1,4
2173.2,90.55,1.0,0.0,1,24
6894.3,102.9,0.0,1.0,0,67
830.25,20.25,0.0,0.0,0,41
1916.4,79.85,1.0,0.0,0,24
4783.8,93.8,1.0,0.0,0,51
4763.2,91.6,0.0,1.0,0,52
1573.35,92.55,1.0,0.0,1,17
2117.0,105.85,1.0,0.0,1,20
71.0,71.0,1.0,0.0,1,1
280.6,70.15,1.0,0.0,1,4
69.65,69.65,1.0,0.0,1,1
2189.6000000000004,64.4,0.0,0.0,1,34
1760.0,80.0,1.0,0.0,0,22
45.35,45.35,1.0,0.0,0,1
2844.3,49.9,1.0,0.0,0,57
5070.8,90.55,1.0,0.0,0,56
4135.599999999999,73.85,1.0,0.0,1,56
842.25,56.15,0.0,0.0,0,15
109.35,36.45,1.0,0.0,1,3
45.65,45.65,1.0,0.0,1,1
25.05,25.05,1.0,0.0,1,1
1345.3,61.15,1.0,0.0,1,22
238.95,79.65,1.0,0.0,1,3
95.1,95.1,1.0,0.0,1,1
80.6,20.15,1.0,0.0,0,4
1984.0,64.0,0.0,0.0,0,31
152.39999999999998,25.4,0.0,1.0,0,6
592.4,74.05,1.0,0.0,0,8
884.6999999999999,98.3,1.0,0.0,1,9
2384.1,88.3,1.0,0.0,1,27
45.2,45.2,1.0,0.0,0,1
981.2,89.2,1.0,0.0,0,11
1721.4,90.6,1.0,0.0,1,19
5399.55,76.05,0.0,1.0,0,71
591.25,53.75,1.0,0.0,1,11
548.1,20.3,0.0,0.0,0,27
3990.0,105.0,1.0,0.0,1,38
30.2,30.2,1.0,0.0,1,1
520.5,104.1,1.0,0.0,1,5
225.45,75.15,1.0,0.0,1,3
1256.45,96.65,1.0,0.0,1,13
78.2,19.55,0.0,1.0,0,4
866.5,86.65,1.0,0.0,1,10
560.8,70.1,1.0,0.0,1,8
3039.0,101.3,1.0,0.0,0,30
3120.0,80.0,0.0,0.0,1,39
546.75,20.25,0.0,1.0,0,27
85.2,42.6,1.0,0.0,1,2
84.8,84.8,1.0,0.0,1,1
4982.0,94.0,0.0,0.0,0,53
75.35,75.35,1.0,0.0,0,1
4501.8,73.8,0.0,1.0,0,61
284.54999999999995,94.85,1.0,0.0,0,3
663.3000000000001,20.1,0.0,1.0,0,33
1745.8000000000002,60.2,1.0,0.0,0,29
4504.5,71.5,0.0,0.0,0,63
1183.1999999999998,49.3,1.0,0.0,0,24
4839.2,105.2,0.0,0.0,1,46
1243.1,20.05,0.0,1.0,0,62
3060.65,74.65,1.0,0.0,0,41
1261.05,60.05,1.0,0.0,1,21
774.1500000000001,19.85,0.0,1.0,0,39
5814.0,85.5,0.0,0.0,0,68
1192.8000000000002,49.7,1.0,0.0,0,24
1937.75,84.25,1.0,0.0,0,23
1960.2,59.4,0.0,0.0,0,33
5348.7,99.05,1.0,0.0,0,54
362.7,20.15,0.0,0.0,1,18
268.35,89.45,1.0,0.0,1,3
273.15,91.05,1.0,0.0,1,3
48.7,24.35,1.0,0.0,1,2
1196.4,99.7,1.0,0.0,1,12
381.8,95.45,1.0,0.0,1,4
720.0,20.0,0.0,0.0,0,36
45.05,45.05,1.0,0.0,1,1
44.4,44.4,1.0,0.0,1,1
71.1,71.1,1.0,0.0,0,1
679.6,84.95,1.0,0.0,1,8
700.0,70.0,1.0,0.0,1,10
856.0,85.6,1.0,0.0,1,10
139.9,69.95,1.0,0.0,0,2
1197.9,54.45,1.0,0.0,1,22
835.5,55.7,1.0,0.0,1,15
4220.0,84.4,1.0,0.0,1,50
4617.0,76.95,0.0,1.0,0,60
4956.0,103.25,0.0,0.0,1,48
5180.75,97.75,0.0,0.0,0,53
8510.4,118.2,0.0,1.0,0,72
1486.5,99.1,1.0,0.0,1,15
4654.8,86.2,1.0,0.0,0,54
900.0,20.0,0.0,1.0,0,45
5740.099999999999,94.1,0.0,1.0,1,61
5637.6,117.45,1.0,0.0,1,48
3185.0,91.0,1.0,0.0,0,35
179.0,89.5,1.0,0.0,1,2
6881.0,98.3,0.0,1.0,1,70
801.2,100.15,1.0,0.0,0,8
19.85,19.85,0.0,0.0,0,1
1712.7,95.15,1.0,0.0,1,18
225.45,75.15,1.0,0.0,1,3
362.5,36.25,1.0,0.0,0,10
0.0,61.9,0.0,1.0,0,0
189.9,94.95,1.0,0.0,1,2
81.4,20.35,1.0,0.0,1,4
4284.0,95.2,0.0,1.0,0,45
20.4,20.4,1.0,0.0,0,1
1832.6,83.3,1.0,0.0,1,22
3338.4,69.55,0.0,0.0,0,48
6793.8,101.4,1.0,0.0,0,67
69.2,69.2,1.0,0.0,1,1
2794.5,60.75,0.0,1.0,0,46
69.35,69.35,1.0,0.0,1,1
1137.35,26.45,0.0,1.0,0,43
1378.85,59.95,1.0,0.0,0,23
6465.599999999999,89.8,0.0,1.0,0,72
25.2,25.2,1.0,0.0,1,1
495.75,99.15,1.0,0.0,1,5
222.3,74.1,1.0,0.0,1,3
662.9,94.7,1.0,0.0,1,7
5274.5,75.35,0.0,1.0,0,70
6880.5,104.25,0.0,0.0,0,66
1429.2,19.85,0.0,1.0,0,72
3898.05,99.95,1.0,0.0,0,39
799.5,79.95,1.0,0.0,1,10
44.8,44.8,1.0,0.0,0,1
125.25,25.05,1.0,0.0,0,5
1033.6,30.4,0.0,0.0,0,34
2425.2,101.05,1.0,0.0,1,24
271.0,54.2,1.0,0.0,1,5
760.0500000000001,84.45,1.0,0.0,1,9
208.65,69.55,1.0,0.0,0,3
795.8000000000001,34.6,0.0,1.0,0,23
5154.4,75.8,0.0,0.0,1,68
1101.0,110.1,1.0,0.0,1,10
1846.8,25.65,0.0,1.0,0,72
254.25,84.75,1.0,0.0,1,3
3782.0,94.55,1.0,0.0,1,40
5871.7,82.7,0.0,1.0,0,71
5780.0,85.0,0.0,1.0,0,68
6857.5,105.5,1.0,0.0,1,65
154.8,19.35,1.0,0.0,0,8
8334.0,115.75,0.0,1.0,0,72
1778.0,25.4,0.0,1.0,0,70
664.1999999999999,73.8,1.0,0.0,0,9
2475.35,79.85,1.0,0.0,1,31
317.70000000000005,105.9,1.0,0.0,1,3
2056.2000000000003,29.8,0.0,0.0,0,69
397.8,44.2,1.0,0.0,1,9
243.6,20.3,0.0,1.0,0,12
3203.8500000000004,60.45,0.0,0.0,1,53
540.0,45.0,1.0,0.0,0,12
151.8,50.6,1.0,0.0,1,3
700.0,70.0,1.0,0.0,1,10
391.4,20.6,1.0,0.0,0,19
268.35,89.45,1.0,0.0,1,3
1288.0,64.4,1.0,0.0,0,20
1228.5,19.5,0.0,1.0,0,63
4484.9,104.3,0.0,0.0,0,43
1251.0,69.5,1.0,0.0,0,18
1839.2,96.8,1.0,0.0,0,19
523.8,19.4,1.0,0.0,0,27
89.4,44.7,1.0,0.0,1,2
1124.9,80.35,1.0,0.0,0,14
5081.4,94.1,0.0,0.0,0,54
2851.2000000000003,79.2,1.0,0.0,0,36
71.65,71.65,1.0,0.0,1,1
2706.4,79.6,1.0,0.0,1,34
2415.0,69.0,0.0,0.0,0,35
1555.05,74.05,1.0,0.0,1,21
1255.1,89.65,1.0,0.0,1,14
2232.0,69.75,1.0,0.0,1,32
696.4,87.05,1.0,0.0,1,8
200.0,40.0,1.0,0.0,1,5
5219.0,76.75,0.0,0.0,0,68
6652.8,92.4,0.0,1.0,0,72
6514.200000000001,103.4,1.0,0.0,1,63
280.2,70.05,1.0,0.0,1,4
20.4,20.4,1.0,0.0,1,1
497.7,55.3,1.0,0.0,0,9
6368.400000000001,104.4,0.0,0.0,1,61
4806.0,66.75,0.0,1.0,0,72
7138.8,99.15,0.0,1.0,0,72
373.35,19.65,0.0,1.0,0,19
4852.650000000001,95.15,0.0,0.0,0,51
1850.7,59.7,1.0,0.0,0,31
45.25,45.25,1.0,0.0,0,1
6498.0,90.25,0.0,1.0,0,72
20.05,20.05,1.0,0.0,1,1
80.0,80.0,1.0,0.0,1,1
1265.25,60.25,0.0,0.0,0,21
300.0,20.0,1.0,0.0,1,15
6862.05,99.45,1.0,0.0,1,69
6334.65,100.55,1.0,0.0,1,63
3792.25,108.35,0.0,0.0,0,35
760.0500000000001,84.45,1.0,0.0,1,9
100.8,100.8,1.0,0.0,1,1
6636.0,110.6,0.0,1.0,0,60
710.5,50.75,1.0,0.0,1,14
2646.0,94.5,1.0,0.0,1,28
6403.2,100.05,0.0,0.0,1,64
876.2499999999999,35.05,0.0,1.0,0,25
1116.75,74.45,1.0,0.0,1,15
480.5,96.1,1.0,0.0,1,5
18.8,18.8,0.0,0.0,0,1
430.5,20.5,0.0,0.0,0,21
5652.0,78.5,0.0,1.0,0,72
200.2,50.05,1.0,0.0,1,4
630.0,35.0,1.0,0.0,1,18
8033.650000000001,113.15,0.0,1.0,0,71
2021.6,36.1,0.0,0.0,0,56
1219.0500000000002,19.35,0.0,1.0,0,63
70.3,70.3,1.0,0.0,1,1
5178.900000000001,84.9,0.0,0.0,0,61
187.7,93.85,1.0,0.0,1,2
3770.3,101.9,1.0,0.0,1,37
4207.5,84.15,0.0,0.0,0,50
3526.65,69.15,1.0,0.0,0,51
2252.25,68.25,1.0,0.0,1,33
2552.85,94.55,1.0,0.0,1,27
765.2,95.65,1.0,0.0,1,8
3876.55,94.55,1.0,0.0,0,41
5216.400000000001,93.15,0.0,0.0,0,56
488.94999999999993,69.85,1.0,0.0,0,7
150.9,75.45,1.0,0.0,1,2
6737.85,97.65,0.0,1.0,0,69
5646.0,94.1,1.0,0.0,0,60
209.55,69.85,1.0,0.0,0,3
2141.0,107.05,1.0,0.0,0,20
208.8,104.4,1.0,0.0,1,2
631.8,105.3,1.0,0.0,1,6
3952.5,77.5,1.0,0.0,1,51
398.8,49.85,1.0,0.0,1,8
1601.4,94.2,1.0,0.0,0,17
379.0,94.75,1.0,0.0,0,4
3420.0,95.0,1.0,0.0,0,36
953.5,95.35,1.0,0.0,1,10
1717.3,66.05,1.0,0.0,0,26
401.05,30.85,1.0,0.0,0,13
1264.5,84.3,1.0,0.0,1,15
8211.6,114.05,0.0,1.0,0,72
5450.45,81.35,0.0,1.0,0,67
807.0,80.7,1.0,0.0,1,10
632.5,25.3,0.0,0.0,1,25
5045.45,107.35,1.0,0.0,1,47
6772.5,107.5,0.0,0.0,1,63
6055.2,84.1,0.0,1.0,0,72
351.25,70.25,1.0,0.0,1,5
872.8,54.55,1.0,0.0,0,16
69.7,69.7,1.0,0.0,1,1
992.55,25.45,0.0,0.0,0,39
1209.0,40.3,1.0,0.0,1,30
5148.849999999999,109.55,1.0,0.0,1,47
44.45,44.45,1.0,0.0,1,1
8128.8,112.9,1.0,0.0,0,72
4580.8,81.8,0.0,1.0,0,56
5481.0,101.5,0.0,0.0,1,54
768.15,85.35,1.0,0.0,1,9
39.7,19.85,0.0,0.0,1,2
7430.400000000001,103.2,0.0,0.0,0,72
729.8499999999999,66.35,1.0,0.0,1,11
1470.15,44.55,1.0,0.0,0,33
2781.1000000000004,95.9,1.0,0.0,1,29
2550.0,85.0,1.0,0.0,1,30
4358.3,106.3,1.0,0.0,1,41
863.5,78.5,1.0,0.0,0,11
1792.8,24.9,0.0,1.0,0,72
540.5999999999999,90.1,1.0,0.0,1,6
7526.0,106.0,0.0,1.0,1,71
75.8,75.8,1.0,0.0,1,1
271.0,54.2,1.0,0.0,1,5
772.2,70.2,1.0,0.0,0,11
4785.0,95.7,1.0,0.0,1,50
61.15,61.15,1.0,0.0,0,1
182.8,91.4,1.0,0.0,1,2
188.4,94.2,1.0,0.0,1,2
5463.799999999999,80.35,0.0,1.0,0,68
1735.2,24.1,0.0,1.0,0,72
1971.0,98.55,1.0,0.0,1,20
651.6999999999999,34.3,1.0,0.0,0,19
5736.200000000001,98.9,1.0,0.0,0,58
1705.5,94.75,1.0,0.0,0,18
3734.4,58.35,0.0,0.0,0,64
3165.25,57.55,0.0,1.0,1,55
3713.3,52.3,1.0,0.0,0,71
1763.3000000000002,80.15,1.0,0.0,0,22
588.9,45.3,1.0,0.0,0,13
444.5,88.9,1.0,0.0,1,5
5729.7,80.7,0.0,1.0,0,71
1667.6,75.8,1.0,0.0,0,22
223.6,55.9,1.0,0.0,0,4
55.7,55.7,1.0,0.0,0,1
201.2,50.3,1.0,0.0,0,4
7898.400000000001,109.7,0.0,1.0,0,72
729.8499999999999,66.35,1.0,0.0,1,11
4528.85,85.45,1.0,0.0,1,53
75.05,75.05,1.0,0.0,1,1
1703.4,25.05,0.0,1.0,0,68
20.9,20.9,1.0,0.0,1,1
593.6,84.8,1.0,0.0,1,7
584.5500000000001,64.95,1.0,0.0,0,9
74.4,74.4,1.0,0.0,1,1
633.15,90.45,1.0,0.0,1,7
75.75,25.25,1.0,0.0,1,3
807.6999999999999,19.7,0.0,1.0,0,41
992.5,19.85,0.0,0.0,0,50
45.15,45.15,1.0,0.0,1,1
2232.0,69.75,1.0,0.0,1,32
1882.0,94.1,1.0,0.0,1,20
6136.0,94.4,1.0,0.0,0,65
858.0,78.0,1.0,0.0,0,11
2927.75,59.75,1.0,0.0,1,49
45.1,45.1,1.0,0.0,1,1
7760.3,109.3,0.0,1.0,0,71
69.25,69.25,1.0,0.0,1,1
1315.8000000000002,19.35,0.0,1.0,0,68
1038.7,39.95,0.0,0.0,0,26
244.4,18.8,1.0,0.0,0,13
4083.3,104.7,0.0,0.0,1,39
511.0,25.55,1.0,0.0,0,20
4343.0,101.0,1.0,0.0,1,43
45.3,45.3,1.0,0.0,1,1
557.6,69.7,1.0,0.0,1,8
44.7,44.7,1.0,0.0,1,1
4018.5,89.3,1.0,0.0,1,45
4947.15,115.05,0.0,1.0,0,43
8276.4,114.95,0.0,1.0,0,72
339.15,19.95,0.0,0.0,0,17
3591.0,59.85,0.0,1.0,0,60
5844.3,84.7,0.0,1.0,0,69
1729.35,82.35,1.0,0.0,1,21
2821.5,94.05,1.0,0.0,1,30
6293.700000000001,99.9,0.0,0.0,1,63
1148.55,88.35,1.0,0.0,1,13
302.1,50.35,1.0,0.0,0,6
2856.5,98.5,1.0,0.0,1,29
231.0,77.0,1.0,0.0,1,3
298.6,74.65,1.0,0.0,1,4
3534.2000000000003,86.2,0.0,0.0,0,41
84.85,84.85,1.0,0.0,1,1
5239.0,84.5,0.0,1.0,0,62
902.0,20.5,0.0,0.0,0,44
1326.0,20.4,0.0,1.0,0,65
334.9,19.7,1.0,0.0,0,17
1394.75,39.85,1.0,0.0,0,35
584.8,34.4,1.0,0.0,0,17
1150.5,19.5,0.0,1.0,0,59
1105.6,69.1,1.0,0.0,0,16
204.0,25.5,1.0,0.0,1,8
5623.400000000001,90.7,1.0,0.0,0,62
4538.25,100.85,1.0,0.0,1,45
1014.3,20.7,0.0,0.0,0,49
70.0,70.0,1.0,0.0,1,1
3659.3,85.1,0.0,0.0,0,43
1315.1999999999998,54.8,1.0,0.0,0,24
6463.799999999999,102.6,0.0,1.0,0,63
1385.6,86.6,1.0,0.0,1,16
2191.2000000000003,66.4,1.0,0.0,0,33
2383.2,99.3,1.0,0.0,1,24
751.1,20.3,0.0,0.0,0,37
84.65,84.65,1.0,0.0,1,1
7665.0,109.5,0.0,0.0,1,70
2748.15,88.65,1.0,0.0,0,31
168.1,84.05,1.0,0.0,0,2
621.0,20.7,0.0,0.0,0,30
1359.45,50.35,1.0,0.0,0,27
4752.0,79.2,0.0,0.0,0,60
5569.2,77.35,0.0,1.0,0,72
2044.35,97.35,1.0,0.0,1,21
188.4,94.2,1.0,0.0,1,2
975.1,19.9,0.0,1.0,0,49
70.5,70.5,1.0,0.0,1,1
600.0,75.0,1.0,0.0,1,8
4404.0,110.1,1.0,0.0,0,40
1134.6,94.55,1.0,0.0,0,12
6298.25,106.75,1.0,0.0,1,59
20.85,20.85,1.0,0.0,1,1
1300.6,92.9,1.0,0.0,0,14
19.65,19.65,1.0,0.0,1,1
89.9,89.9,1.0,0.0,1,1
2697.9,39.1,0.0,1.0,0,69
159.2,79.6,1.0,0.0,1,2
2749.85,63.95,1.0,0.0,0,43
658.6999999999999,94.1,1.0,0.0,0,7
648.9,46.35,1.0,0.0,1,14
5921.799999999999,102.1,1.0,0.0,1,58
1968.8,85.6,1.0,0.0,0,23
6407.5,116.5,1.0,0.0,0,55
3154.0,78.85,1.0,0.0,0,40
6032.0,94.25,1.0,0.0,0,64
1124.2,51.1,1.0,0.0,0,22
703.5,20.1,0.0,1.0,0,35
3622.75,84.25,0.0,0.0,0,43
1210.5,40.35,0.0,0.0,0,30
3062.7000000000003,74.7,0.0,0.0,0,41
102.45,102.45,1.0,0.0,1,1
318.5,24.5,0.0,0.0,0,13
5060.0,110.0,0.0,0.0,1,46
20.95,20.95,1.0,0.0,1,1
7444.8,103.4,0.0,1.0,1,72
140.0,70.0,1.0,0.0,1,2
827.4,59.1,0.0,0.0,0,14
6537.599999999999,90.8,0.0,1.0,0,72
70.1,70.1,1.0,0.0,1,1
61.650000000000006,20.55,1.0,0.0,1,3
89.4,44.7,1.0,0.0,1,2
863.2,66.4,1.0,0.0,0,13
506.1,84.35,1.0,0.0,1,6
268.35,89.45,1.0,0.0,1,3
4375.799999999999,64.35,0.0,1.0,0,68
70.65,70.65,1.0,0.0,1,1
226.5,75.5,1.0,0.0,1,3
446.6,20.3,0.0,0.0,0,22
5139.2,80.3,0.0,0.0,0,64
965.9,74.3,1.0,0.0,1,13
6230.0,89.0,0.0,1.0,0,70
1485.0,67.5,0.0,0.0,1,22
596.25,66.25,1.0,0.0,1,9
1727.1999999999998,25.4,0.0,1.0,0,68
1552.9499999999998,24.65,0.0,1.0,0,63
970.45,74.65,0.0,0.0,0,13
3524.25,95.25,1.0,0.0,0,37
350.4,29.2,1.0,0.0,1,12
2741.7000000000003,105.45,0.0,1.0,0,26
1389.5,19.85,0.0,1.0,0,70
1366.2,19.8,0.0,1.0,0,69
5340.400000000001,102.7,1.0,0.0,0,52
1436.4,19.95,0.0,1.0,0,72
2959.6,105.7,1.0,0.0,1,28
20.5,20.5,1.0,0.0,1,1
1912.5,56.25,1.0,0.0,0,34
1237.95,45.85,0.0,0.0,0,27
151.1,75.55,1.0,0.0,1,2
304.65,101.55,1.0,0.0,1,3
727.35,55.95,1.0,0.0,1,13
299.8,74.95,1.0,0.0,1,4
2082.3,94.65,1.0,0.0,1,22
533.2,66.65,1.0,0.0,0,8
1262.25,24.75,0.0,1.0,0,51
48.6,48.6,1.0,0.0,1,1
171.3,85.65,1.0,0.0,1,2
1422.0,19.75,0.0,1.0,0,72
4646.0,101.0,1.0,0.0,1,46
1257.0,20.95,0.0,1.0,0,60
40.7,20.35,1.0,0.0,0,2
474.0,19.75,0.0,1.0,0,24
19.85,19.85,1.0,0.0,1,1
4924.8,68.4,0.0,1.0,0,72
1157.1,82.65,1.0,0.0,0,14
1451.4,35.4,0.0,0.0,0,41
1335.0,89.0,1.0,0.0,0,15
342.6,85.65,1.0,0.0,1,4
6324.0,102.0,0.0,0.0,1,62
4358.799999999999,64.1,0.0,1.0,0,68
426.0,85.2,1.0,0.0,1,5
6897.650000000001,102.95,1.0,0.0,1,67
2985.0,49.75,1.0,0.0,0,60
1516.5,101.1,1.0,0.0,1,15
110.1,55.05,1.0,0.0,1,2
1035.0,69.0,1.0,0.0,1,15
20.05,20.05,1.0,0.0,0,1
4452.3,82.45,0.0,0.0,1,54
19.95,19.95,1.0,0.0,1,1
6565.4,96.55,0.0,0.0,1,68
7894.8,109.65,0.0,1.0,0,72
4165.0,59.5,0.0,1.0,0,70
1188.8,74.3,1.0,0.0,1,16
3001.5,100.05,1.0,0.0,1,30
5457.0,90.95,0.0,0.0,1,60
458.0,45.8,1.0,0.0,0,10
905.8,64.7,1.0,0.0,1,14
701.75,20.05,0.0,0.0,0,35
4931.85,100.65,0.0,1.0,0,49
7994.0,114.2,0.0,1.0,1,70
681.6,85.2,1.0,0.0,0,8
1108.25,100.75,1.0,0.0,1,11
1298.0,59.0,1.0,0.0,1,22
1807.85,95.15,1.0,0.0,1,19
6936.299999999999,110.1,0.0,1.0,0,63
1860.25,53.15,0.0,0.0,0,35
252.75,50.55,1.0,0.0,0,5
6999.3,106.05,0.0,1.0,1,66
1402.8,100.2,1.0,0.0,1,14
1561.3,60.05,1.0,0.0,1,26
4294.2,84.2,0.0,0.0,0,51
34.7,34.7,1.0,0.0,1,1
932.8,84.8,1.0,0.0,1,11
181.2,45.3,1.0,0.0,1,4
1281.8000000000002,75.4,1.0,0.0,0,17
5405.4,100.1,1.0,0.0,1,54
19.45,19.45,1.0,0.0,1,1
3466.75,99.05,1.0,0.0,0,35
2135.0,61.0,1.0,0.0,0,35
306.6,76.65,1.0,0.0,1,4
45.3,45.3,1.0,0.0,1,1
2528.75,72.25,1.0,0.0,1,35
2208.7000000000003,84.95,1.0,0.0,1,26
74.35,74.35,1.0,0.0,1,1
2378.2,54.05,0.0,1.0,0,44
156.4,19.55,1.0,0.0,0,8
25.2,25.2,1.0,0.0,1,1
20.2,20.2,1.0,0.0,1,1
225.45,75.15,1.0,0.0,1,3
1030.25,79.25,1.0,0.0,1,13
141.4,70.7,1.0,0.0,1,2
0.0,19.7,0.0,0.0,0,0
6303.599999999999,87.55,0.0,1.0,0,72
420.0,84.0,1.0,0.0,0,5
588.8000000000001,25.6,0.0,1.0,0,23
331.4,82.85,1.0,0.0,0,4
1523.5,69.25,1.0,0.0,1,22
25.2,25.2,1.0,0.0,1,1
2778.7,75.1,0.0,0.0,0,37
3528.0,100.8,1.0,0.0,0,35
1166.4,64.8,1.0,0.0,0,18
74.25,74.25,1.0,0.0,1,1
71.35,71.35,1.0,0.0,1,1
254.65,23.15,1.0,0.0,1,11
937.2,78.1,1.0,0.0,1,12
282.0,70.5,1.0,0.0,0,4
193.0,48.25,1.0,0.0,0,4
8164.8,113.4,0.0,1.0,0,72
1345.3,61.15,1.0,0.0,1,22
310.7,23.9,1.0,0.0,1,13
7202.0,110.8,0.0,1.0,0,65
4641.0,89.25,0.0,1.0,0,52
1827.1,83.05,1.0,0.0,0,22
3065.9,98.9,1.0,0.0,1,31
905.8,64.7,1.0,0.0,1,14
36.45,36.45,1.0,0.0,1,1
70.6,70.6,1.0,0.0,1,1
4452.3,82.45,0.0,0.0,1,54
79.2,79.2,1.0,0.0,1,1
256.75,51.35,1.0,0.0,0,5
200.4,100.2,1.0,0.0,0,2
70.65,70.65,1.0,0.0,1,1
1241.65,65.35,0.0,0.0,0,19
825.6,19.2,0.0,0.0,0,43
4713.8,96.2,1.0,0.0,1,49
5996.1,86.9,0.0,1.0,0,69
74.2,74.2,1.0,0.0,1,1
985.5,36.5,1.0,0.0,1,27
422.5,84.5,1.0,0.0,1,5
2228.1,106.1,1.0,0.0,1,21
1572.0,39.3,1.0,0.0,1,40
238.2,79.4,1.0,0.0,1,3
89.0,44.5,1.0,0.0,0,2
7814.25,113.25,0.0,1.0,0,69
5395.2,84.3,0.0,0.0,0,64
44.75,44.75,1.0,0.0,0,1
4007.95,56.45,0.0,0.0,0,71
31.35,31.35,1.0,0.0,1,1
826.8,103.35,1.0,0.0,1,8
45.1,45.1,1.0,0.0,1,1
1338.4,95.6,1.0,0.0,0,14
643.6,80.45,1.0,0.0,1,8
3091.4,59.45,1.0,0.0,0,52
4474.400000000001,95.2,0.0,0.0,0,47
1712.75,55.25,1.0,0.0,1,31
